tape,step,day,hour,farmer_action,hands_actions,market_actions
2,677,29,5,HARVEST,WEST; WEST; EAST; EAST; COLLECT_FERTILIZER; WEST; WEST; COLLECT_FERTILIZER; WATER; NORTH; COLLECT_FERTILIZER,
2,678,29,6,SOUTH,WATER; WATER; EAST; EAST; NORTH; DIG; WATER; WEST; HARVEST; WATER; NORTH,SELL CARROT 3
2,679,29,7,HARVEST,HARVEST; NORTH; NORTH; NORTH; FEED; SOUTH; EAST; FEED; SOUTH; EAST; FEED,
2,680,29,8,PLACE MILK 8,NORTH; NORTH; WATER; NORTH; CARE; WATER; WATER; COLLECT_FERTILIZER; SOUTH; WATER; CARE,SELL WHEAT 2
2,681,29,9,EAST,WATER; WATER; EAST; HARVEST; COLLECT_FERTILIZER; WEST; EAST; NORTH; SOUTH; EAST; COLLECT_FERTILIZER,
2,682,29,10,EAST,HARVEST; HARVEST; NORTH; EAST; NORTH; WEST; SOUTH; FEED; SOUTH; WATER; NORTH,
2,683,29,11,EAST,NORTH; NORTH; WATER; NORTH; FEED; WATER; WATER; CARE; PLACE CARROT 3; HARVEST; FEED,SELL CARROT 3
2,684,29,12,FEED,NORTH; WATER; HARVEST; HARVEST; COLLECT_FERTILIZER; EAST; WEST; WEST; EAST; WEST; COLLECT_FERTILIZER,SELL FERTILIZER 16
2,685,29,13,CARE,WATER; HARVEST; NORTH; SOUTH; NORTH; WATER; SOUTH; SOUTH; EAST; NORTH; EAST,
2,686,29,14,EAST,HARVEST; EAST; WATER; SOUTH; FEED; HARVEST; SOUTH; FEED; NORTH; WATER; FEED,
2,687,29,15,NORTH,NORTH; WATER; HARVEST; SOUTH; CARE; NORTH; WATER; CARE; WATER; HARVEST; CARE,
2,688,29,16,WATER,WATER; HARVEST; WEST; PLACE WOOL 12; WEST; WATER; WEST; NORTH; WEST; SOUTH,
2,689,29,17,EAST,HARVEST; NORTH; WEST; SOUTH; WEST; WATER; WATER; WEST; FEED,SELL MILK 12; SELL STRAWBERRY 8; SELL WOOL 17
2,690,29,18,NORTH,EAST; WATER; WEST; FEED; WATER; HARVEST; EAST; WATER; CARE,
2,691,29,19,NORTH,WATER; HARVEST; WEST; CARE; HARVEST; EAST; WATER; WEST; COLLECT_FERTILIZER,
2,692,29,20,WATER,HARVEST; EAST; SOUTH; SOUTH; NORTH; EAST; NORTH; WATER; SOUTH,
2,693,29,21,PASS,SOUTH; WATER; SOUTH; FEED; WATER; EAST; NORTH; HARVEST; FEED,
2,694,29,22,PASS,WATER; HARVEST; PLACE WHEAT 4; CARE; PLACE WHEAT; WATER; CARE,SELL WHEAT 5
2,695,29,23,PASS,HARVEST; COLLECT_FERTILIZER; HARVEST; COLLECT_FERTILIZER,
2,696,30,0,WEST,,SELL WHEAT 60; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
2,697,30,1,WEST,NORTH; EAST; WEST; WEST; WEST; EAST; WEST; WEST; WEST,SELL MILK 1; HIRE; HIRE; BUY_PRODUCT FERTILIZER 2
2,698,30,2,WEST,NORTH; EAST; WEST; WEST; WEST; EAST; WEST; WEST; WEST; SOUTH; EAST,SELL FERTILIZER 17
2,699,30,3,SOUTH,NORTH; NORTH; SOUTH; WEST; HARVEST; EAST; WEST; SOUTH; NORTH; SOUTH; EAST,
2,700,30,4,WATER,NORTH; NORTH; WATER; WEST; EAST; NORTH; WEST; WATER; HARVEST; SOUTH; EAST,
2,701,30,5,HARVEST,WATER; WATER; HARVEST; WEST; EAST; NORTH; WATER; HARVEST; EAST; WATER; EAST,
2,702,30,6,SOUTH,HARVEST; HARVEST; SOUTH; SOUTH; EAST; WATER; HARVEST; EAST; EAST; HARVEST; WATER,SELL CARROT 6
2,703,30,7,SOUTH,EAST; SOUTH; SOUTH; WATER; NORTH; HARVEST; EAST; EAST; EAST; NORTH; HARVEST,
2,704,30,8,WATER,SOUTH; WATER; WATER; HARVEST; NORTH; EAST; EAST; EAST; EAST; NORTH; WEST,
2,705,30,9,HARVEST,WATER; HARVEST; HARVEST; SOUTH; HARVEST; NORTH; EAST; EAST; HARVEST; DROP; WEST,SELL WHEAT 2
2,706,30,10,EAST,HARVEST; EAST; EAST; SOUTH; EAST; WATER; SOUTH; EAST; EAST; NORTH; WEST,
2,707,30,11,NORTH,EAST; WATER; SOUTH; WATER; SOUTH; HARVEST; SOUTH; NORTH; SOUTH; NORTH; WEST,
2,708,30,12,NORTH,WATER; HARVEST; WATER; HARVEST; SOUTH; WEST; SOUTH; NORTH; HARVEST; COLLECT_FERTILIZER; DROP,SELL CARROT 2
2,709,30,13,WATER,HARVEST; WEST; HARVEST; EAST; HARVEST; WEST; WATER; WATER; WEST; CARE; COLLECT_FERTILIZER,SELL FERTILIZER 1
2,710,30,14,HARVEST,WEST; WEST; EAST; EAST; WEST; WEST; HARVEST; HARVEST; WEST; SOUTH; DROP,SELL FERTILIZER 1
2,711,30,15,EAST,SOUTH; WEST; NORTH; EAST; DROP; WEST; EAST; WEST; DROP; DROP; WEST,SELL MILK 9; SELL WOOL 12
2,712,30,16,EAST,SOUTH; SOUTH; NORTH; EAST; WEST; SOUTH; NORTH; WEST; NORTH; WEST; COLLECT_FERTILIZER,
2,713,30,17,DROP,SOUTH; DROP; NORTH; NORTH; SOUTH; NORTH; WEST; NORTH; NORTH; CARE,SELL STRAWBERRY 14; SELL WHEAT 15; SELL FERTILIZER 1
2,714,30,18,PASS,DROP; NORTH; NORTH; NORTH; SOUTH; NORTH; DROP; COLLECT_FERTILIZER; COLLECT_FERTILIZER; WEST,SELL WHEAT 12
2,715,30,19,PASS,EAST; COLLECT_FERTILIZER; DROP; NORTH; DROP; DROP; WEST; CARE; EAST; COLLECT_FERTILIZER,SELL WHEAT 14; SELL CARROT 4
2,716,30,20,PASS,COLLECT_FERTILIZER; EAST; DROP; SOUTH; WEST; SOUTH; WEST,SELL WHEAT 6
2,717,30,21,PASS,CARE; COLLECT_FERTILIZER; COLLECT_FERTILIZER; DROP; COLLECT_FERTILIZER,SELL FERTILIZER 1
2,718,30,22,PASS,CARE,
3,0,1,0,PASS,,
3,1,1,1,NORTH,,BUY_PRODUCT WHEAT 5; BUY_SEED WHEAT 7; BUY_SEED MELON 12; HIRE; HIRE; HIRE; HIRE; HIRE; BUY_ANIMAL COW 2; BUY_ANIMAL SHEEP 2
3,2,1,2,SOUTH,PICKUP COW 1; NORTH; WEST; PICKUP COW 1,
3,3,1,3,PICKUP SHEEP 1,NORTH; NORTH; WEST; BUILD_PASTURE,
3,4,1,4,PICKUP WHEAT 1,BUILD_PASTURE; NORTH; NORTH; PLACE COW,
3,5,1,5,WEST,PLACE COW; NORTH; NORTH; CARE,
3,6,1,6,NORTH,NORTH; NORTH; NORTH; PICKUP SHEEP 1,
3,7,1,7,BUILD_PASTURE,NORTH; PLANT MELON; PLANT MELON; PICKUP WHEAT 1,
3,8,1,8,PLACE SHEEP,PLANT MELON; WATER; WATER; WEST,
3,9,1,9,FEED,WATER; WEST; WEST; BUILD_PASTURE,
3,10,1,10,CARE,WEST; PLANT MELON; NORTH; PLACE SHEEP,
3,11,1,11,WEST,PLANT MELON; WATER; PLANT MELON; FEED,
3,12,1,12,PLANT MELON,WATER; WEST; WATER; CARE,
3,13,1,13,WATER,WEST; PLANT WHEAT; WEST; WEST,
3,14,1,14,WEST,SOUTH; WATER; PLANT WHEAT; WEST,
3,15,1,15,PLANT MELON,PLANT MELON; WEST; WATER; PLANT MELON,
3,16,1,16,WATER,WATER; PLANT WHEAT; WEST; WATER,
3,17,1,17,PASS,WEST; WATER; PLANT WHEAT; WEST,
3,18,1,18,PASS,PLANT MELON; WATER; PLANT MELON,
3,19,1,19,PASS,WATER; NORTH; WATER,
3,20,1,20,PASS,WEST; PLANT WHEAT; NORTH,
3,21,1,21,PASS,PLANT WHEAT; WATER; PLANT WHEAT,
3,22,1,22,PASS,WATER; WATER,
3,23,1,23,PASS,,
3,24,2,0,PICKUP WHEAT 1,,HIRE; HIRE; HIRE
3,25,2,1,WEST,WEST; NORTH; WEST,
3,26,2,2,NORTH,PICKUP WHEAT 1; PICKUP WHEAT 1; WEST,
3,27,2,3,FEED,NORTH; FEED; WEST,
3,28,2,4,CARE,FEED; CARE; NORTH,
3,29,2,5,COLLECT_FERTILIZER,CARE; COLLECT_FERTILIZER; BUILD_PASTURE,
3,30,2,6,EAST,COLLECT_FERTILIZER; PLACE FERTILIZER; WEST,SELL FERTILIZER 1; BUY_PRODUCT WHEAT 3
3,31,2,7,SOUTH,SOUTH; NORTH; WEST,BUY_PRODUCT WHEAT 1
3,32,2,8,PLACE FERTILIZER,PLACE FERTILIZER; NORTH; NORTH,SELL FERTILIZER 2
3,33,2,9,PASS,BUILD_PASTURE; WATER,BUY_PRODUCT WHEAT 1
3,34,2,10,PASS,SOUTH; NORTH,
3,35,2,11,PASS,SOUTH; WATER,BUY_PRODUCT WHEAT 1
3,36,2,12,PASS,PICKUP WHEAT 1; EAST,
3,37,2,13,PASS,WEST; NORTH,BUY_PRODUCT WHEAT 1
3,38,2,14,PASS,FEED; WATER,
3,39,2,15,PASS,COLLECT_FERTILIZER; WEST,BUY_PRODUCT WHEAT 1
3,40,2,16,PASS,CARE; WATER,
3,41,2,17,PASS,NORTH,
3,42,2,18,PASS,WATER,
3,43,2,19,PASS,EAST,
3,44,2,20,PASS,WATER,
3,45,2,21,PASS,EAST,
3,46,2,22,PASS,WATER,
3,47,2,23,PASS,,
3,48,3,0,PICKUP WHEAT 4,,SELL FERTILIZER 1; BUY_SEED WHEAT 3; HIRE; HIRE; HIRE; HIRE
3,49,3,1,FEED,WEST; WEST; WEST,
3,50,3,2,CARE,WEST; NORTH; NORTH,SELL WHEAT 2
3,51,3,3,COLLECT_FERTILIZER,WEST; NORTH; NORTH,
3,52,3,4,NORTH,WEST; NORTH; WATER,
3,53,3,5,FEED,NORTH; NORTH; NORTH,
3,54,3,6,CARE,WATER; WATER; WATER,
3,55,3,7,COLLECT_FERTILIZER,EAST; NORTH; WEST,
3,56,3,8,WEST,WATER; WATER; WATER,
3,57,3,9,FEED,NORTH; WEST; WEST,
3,58,3,10,CARE,WATER; WATER; WEST,
3,59,3,11,COLLECT_FERTILIZER,NORTH; WEST; WATER,
3,60,3,12,SOUTH,WATER; WEST; HARVEST,
3,61,3,13,FEED,EAST; WATER; PLANT WHEAT,
3,62,3,14,CARE,WATER; HARVEST; WATER,
3,63,3,15,COLLECT_FERTILIZER,SOUTH; PLANT WHEAT; NORTH,
3,64,3,16,EAST,WATER; WATER; WATER,
3,65,3,17,PLACE FERTILIZER 4,WEST; EAST; HARVEST,SELL FERTILIZER 4; BUY_ANIMAL COW 1
3,66,3,18,PICKUP COW 1,WEST; WATER; PLANT WHEAT,
3,67,3,19,NORTH,WATER; WATER,
3,68,3,20,NORTH,NORTH; EAST,
3,69,3,21,PLACE COW,WATER; SOUTH,
3,70,3,22,PASS,WATER,
3,71,3,23,PASS,,
3,72,4,0,PICKUP WHEAT 3,,BUY_SEED WHEAT 5; HIRE; HIRE; HIRE; HIRE; HIRE
3,73,4,1,WEST,WEST; WEST; WEST; WEST; WEST,
3,74,4,2,FEED,WEST; WEST; NORTH; WEST; WEST,SELL WHEAT 1
3,75,4,3,CARE,WEST; WEST; NORTH; WEST; WEST,
3,76,4,4,COLLECT_FERTILIZER,NORTH; NORTH; NORTH; WEST; NORTH,
3,77,4,5,NORTH,WATER; NORTH; NORTH; NORTH; NORTH,
3,78,4,6,FEED,WEST; NORTH; WATER; WATER; NORTH,
3,79,4,7,CARE,WATER; NORTH; NORTH; HARVEST; NORTH,
3,80,4,8,COLLECT_FERTILIZER,SOUTH; WATER; WATER; PLANT WHEAT; WATER,SELL WHEAT 3
3,81,4,9,EAST,WATER; HARVEST; WEST; WATER; HARVEST,
3,82,4,10,NORTH,WEST; PLANT WHEAT; WATER; NORTH; PLANT WHEAT,
3,83,4,11,FEED,WATER; WATER; SOUTH; WATER; WATER,
3,84,4,12,CARE,NORTH; WATER; HARVEST; SOUTH,
3,85,4,13,COLLECT_FERTILIZER,WATER; SOUTH; PLANT WHEAT; WATER,
3,86,4,14,SOUTH,EAST; WATER; WATER; SOUTH,
3,87,4,15,SOUTH,EAST; NORTH; WATER,
3,88,4,16,PLACE FERTILIZER 3,EAST; WATER; WEST,SELL FERTILIZER 3; BUY_ANIMAL COW 1
3,89,4,17,COLLECT_FERTILIZER,SOUTH; EAST; NORTH; WATER,
3,90,4,18,PLACE FERTILIZER,SOUTH; SOUTH; WATER,SELL FERTILIZER 1
3,91,4,19,CARE,SOUTH; SOUTH,
3,92,4,20,NORTH,SOUTH; PICKUP COW 1,
3,93,4,21,COLLECT_FERTILIZER,PLACE WHEAT; WEST,SELL WHEAT 1
3,94,4,22,CARE,WEST,
3,95,4,23,PASS,PLACE COW,
3,96,5,0,PICKUP WHEAT 5,,BUY_SEED WHEAT 5; BUY_SEED CARROT 3; BUY_SEED STRAWBERRY 1; HIRE; HIRE; HIRE; HIRE
3,97,5,1,FEED,WEST; WEST; WEST,BUY_PRODUCT WHEAT 1
3,98,5,2,CARE,NORTH; WEST; WEST,
3,99,5,3,COLLECT_FERTILIZER,NORTH; WEST; WEST,
3,100,5,4,NORTH,COLLECT_FERTILIZER; NORTH; WEST,SELL FERTILIZER 1; BUY_PRODUCT WHEAT 1
3,101,5,5,FEED,CARE; NORTH; NORTH,BUY_PRODUCT WHEAT 1
3,102,5,6,CARE,SOUTH; NORTH; NORTH,
3,103,5,7,COLLECT_FERTILIZER,SOUTH; NORTH; NORTH,BUY_PRODUCT WHEAT 1
3,104,5,8,WEST,PLACE FERTILIZER; NORTH; WATER,SELL FERTILIZER 1; BUY_SEED STRAWBERRY 1
3,105,5,9,FEED,WATER; HARVEST,
3,106,5,10,CARE,HARVEST; PLANT WHEAT,
3,107,5,11,COLLECT_FERTILIZER,PLANT WHEAT; WATER,
3,108,5,12,SOUTH,WATER; NORTH,SELL WHEAT 2; BUY_PRODUCT WHEAT 2
3,109,5,13,FEED,EAST; WATER,
3,110,5,14,CARE,WATER; HARVEST,
3,111,5,15,COLLECT_FERTILIZER,PLANT WHEAT,
3,112,5,16,WEST,WATER,
3,113,5,17,FEED,SOUTH,
3,114,5,18,CARE,SOUTH,
3,115,5,19,COLLECT_FERTILIZER,SOUTH,
3,116,5,20,EAST,WATER,
3,117,5,21,EAST,,
3,118,5,22,PLACE FERTILIZER 5,,SELL FERTILIZER 4; BUY_SEED STRAWBERRY 2
3,119,5,23,PASS,,
3,120,6,0,PICKUP WHEAT 5,,BUY_SEED WHEAT 4; BUY_SEED STRAWBERRY 1; HIRE; HIRE; HIRE; HIRE
3,121,6,1,WEST,WEST; WEST; WEST; PICKUP WHEAT 5,SELL FERTILIZER 1; BUY_SEED STRAWBERRY 1
3,122,6,2,WEST,NORTH; WEST; WEST; FEED,
3,123,6,3,FEED,NORTH; NORTH; WEST; CARE,SELL WHEAT 2; BUY_SEED STRAWBERRY 1
3,124,6,4,CARE,NORTH; NORTH; WEST; COLLECT_FERTILIZER,
3,125,6,5,COLLECT_FERTILIZER,WATER; WATER; NORTH; NORTH,
3,126,6,6,WEST,WEST; NORTH; WATER; FEED,
3,127,6,7,NORTH,WATER; WATER; NORTH; CARE,
3,128,6,8,NORTH,WEST; WEST; WATER; COLLECT_FERTILIZER,
3,129,6,9,NORTH,WATER; WEST; NORTH; NORTH,
3,130,6,10,WATER,NORTH; WATER; WATER; FEED,
3,131,6,11,HARVEST,WATER; HARVEST; EAST; CARE,
3,132,6,12,PLANT STRAWBERRY,HARVEST; PLANT STRAWBERRY; EAST; COLLECT_FERTILIZER,
3,133,6,13,WATER,PLANT STRAWBERRY; WATER; WATER; WEST,
3,134,6,14,NORTH,WATER; SOUTH; SOUTH,
3,135,6,15,WATER,EAST; WATER; FEED,
3,136,6,16,WEST,WATER; HARVEST; CARE,
3,137,6,17,WATER,EAST; PLANT STRAWBERRY; COLLECT_FERTILIZER,
3,138,6,18,SOUTH,WATER; WATER; SOUTH,
3,139,6,19,WATER,SOUTH; FEED,
3,140,6,20,PASS,WATER; CARE,
3,141,6,21,PASS,COLLECT_FERTILIZER,
3,142,6,22,PASS,EAST,
3,143,6,23,PASS,PLACE FERTILIZER 5,SELL FERTILIZER 5; BUY_SEED STRAWBERRY 1
3,144,7,0,WEST,,BUY_SEED WHEAT 2; BUY_SEED CARROT 1; BUY_SEED STRAWBERRY 2; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
3,145,7,1,NORTH,PICKUP WHEAT 5; WEST; WEST; WEST; WEST,SELL FERTILIZER 1; BUY_SEED STRAWBERRY 1
3,146,7,2,HARVEST,FEED; WEST; WEST; WEST; NORTH,
3,147,7,3,SOUTH,CARE; WEST; WEST; WEST; NORTH,
3,148,7,4,HARVEST,COLLECT_FERTILIZER; NORTH; WEST; WEST; NORTH,
3,149,7,5,EAST,NORTH; NORTH; NORTH; WATER; WATER,
3,150,7,6,PLACE WOOL 12,FEED; WATER; NORTH; WEST; NORTH,SELL WOOL 12; BUY_PRODUCT WHEAT 2; BUY_SEED STRAWBERRY 1; HIRE; BUY_LAND; BUY_ANIMAL SHEEP 2; BUY_PRODUCT FERTILIZER 2
3,151,7,7,NORTH,WEST; PICKUP SHEEP 1; EAST; EAST; NORTH; EAST; EAST; NORTH,SELL FERTILIZER 2
3,152,7,8,COLLECT_FERTILIZER,SOUTH; PICKUP WHEAT 1; NORTH; EAST; WATER; EAST; EAST; NORTH,BUY_PRODUCT WHEAT 1
3,153,7,9,CARE,FEED; NORTH; PICKUP SHEEP 1; EAST; HARVEST; EAST; NORTH; NORTH,
3,154,7,10,SOUTH,CARE; BUILD_PASTURE; PICKUP WHEAT 1; EAST; NORTH; EAST; PLANT WHEAT; BUILD_PASTURE,BUY_PRODUCT WHEAT 1
3,155,7,11,PLACE FERTILIZER,COLLECT_FERTILIZER; PLACE SHEEP; BUILD_PASTURE; NORTH; WATER; EAST; WATER; NORTH,SELL FERTILIZER 1
3,156,7,12,NORTH,NORTH; FEED; PLACE SHEEP; NORTH; HARVEST; EAST; EAST; PLANT STRAWBERRY,BUY_PRODUCT WHEAT 1
3,157,7,13,NORTH,FEED; CARE; FEED; PLANT STRAWBERRY; EAST; BUILD_PASTURE; PLANT WHEAT; WATER,
3,158,7,14,COLLECT_FERTILIZER,CARE; EAST; CARE; WATER; WATER; EAST; WATER; WEST,BUY_PRODUCT WHEAT 1
3,159,7,15,CARE,COLLECT_FERTILIZER; EAST; EAST; EAST; HARVEST; BUILD_PASTURE; WEST; WATER,
3,160,7,16,SOUTH,WEST; PLANT STRAWBERRY; NORTH; PLANT WHEAT; SOUTH; EAST; WEST; WEST,BUY_PRODUCT WHEAT 1
3,161,7,17,SOUTH,SOUTH; WATER; BUILD_PASTURE; WATER; SOUTH; PLANT STRAWBERRY; WATER; WATER,
3,162,7,18,PLACE FERTILIZER,FEED; EAST; NORTH; NORTH; WATER; WATER; WEST; WEST,SELL FERTILIZER 1; BUY_PRODUCT WHEAT 1
3,163,7,19,PASS,CARE; PLANT STRAWBERRY; BUILD_PASTURE; PLANT WHEAT; SOUTH; EAST; WATER; WATER,
3,164,7,20,PASS,COLLECT_FERTILIZER; WATER; EAST; WATER; WATER; PLANT STRAWBERRY; SOUTH,
3,165,7,21,PASS,EAST; NORTH; PLANT STRAWBERRY; EAST; WEST; WATER; WATER,
3,166,7,22,PASS,EAST; PLANT STRAWBERRY; WATER; PLANT WHEAT; SOUTH,
3,167,7,23,PASS,PLACE FERTILIZER 3; WATER; WATER; WATER,SELL FERTILIZER 3
3,168,8,0,PICKUP WHEAT 1,,SELL FERTILIZER 1; BUY_SEED WHEAT 4; BUY_SEED CARROT 1; BUY_SEED STRAWBERRY 4; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
3,169,8,1,FEED,PICKUP WHEAT 1; NORTH; NORTH; PICKUP WHEAT 1; WEST; NORTH,HIRE; HIRE; BUY_PRODUCT FERTILIZER 1
3,170,8,2,PICKUP WHEAT 1,WEST; PICKUP WHEAT 1; PICKUP WHEAT 1; WEST; PICKUP WHEAT 1; COLLECT_FERTILIZER; WEST; NORTH,SELL WHEAT 9; SELL FERTILIZER 1; BUY_ANIMAL COW 1
3,171,8,3,WEST,WEST; NORTH; NORTH; WEST; NORTH; CARE; WEST; PICKUP WHEAT 1,
3,172,8,4,FEED,NORTH; NORTH; FEED; FEED; FEED; EAST; NORTH; FEED,
3,173,8,5,CARE,FEED; FEED; CARE; CARE; CARE; PICKUP COW 1; NORTH; CARE,
3,174,8,6,COLLECT_FERTILIZER,CARE; CARE; COLLECT_FERTILIZER; COLLECT_FERTILIZER; COLLECT_FERTILIZER; EAST; NORTH; COLLECT_FERTILIZER,
3,175,8,7,EAST,COLLECT_FERTILIZER; COLLECT_FERTILIZER; SOUTH; WEST; SOUTH; PLACE COW; NORTH; PLACE FERTILIZER,SELL FERTILIZER 1
3,176,8,8,PLACE FERTILIZER,EAST; SOUTH; PLACE FERTILIZER; WEST; PLACE FERTILIZER; CARE; NORTH; EAST,SELL FERTILIZER 3
3,177,8,9,WEST,SOUTH; SOUTH; WEST; NORTH; NORTH; WEST; WATER; EAST,
3,178,8,10,WEST,PLACE FERTILIZER; PLACE FERTILIZER; WEST; WATER; NORTH; PICKUP WHEAT 1; WEST; EAST,SELL FERTILIZER 2; BUY_ANIMAL COW 1
3,179,8,11,NORTH,EAST; NORTH; NORTH; NORTH; EAST; PLANT STRAWBERRY; NORTH,
3,180,8,12,WATER,PICKUP COW 1; NORTH; WATER; WATER; FEED; WATER; NORTH,
3,181,8,13,NORTH,NORTH; WATER; EAST; NORTH; EAST; SOUTH; NORTH,
3,182,8,14,WATER,NORTH; NORTH; WATER; WATER; EAST; WATER; PLANT STRAWBERRY,
3,183,8,15,NORTH,PLACE COW; WATER; SOUTH; EAST; EAST; WEST; WATER,
3,184,8,16,WATER,CARE; NORTH; WATER; WATER; NORTH; PLANT WHEAT; EAST,
3,185,8,17,PASS,WATER; SOUTH; EAST; PLANT STRAWBERRY; WATER; PLANT WHEAT,
3,186,8,18,PASS,WATER; WATER; WATER; NORTH; WATER,
3,187,8,19,PASS,WEST; EAST; NORTH; PLANT WHEAT; NORTH,
3,188,8,20,PASS,WATER; WATER; PLANT STRAWBERRY; WATER; PLANT WHEAT,
3,189,8,21,PASS,SOUTH; WATER; WATER,
3,190,8,22,PASS,WATER; WEST,
3,191,8,23,PASS,WATER,
3,192,9,0,NORTH,,BUY_SEED WHEAT 4; BUY_SEED STRAWBERRY 1; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
3,193,9,1,EAST,PICKUP WHEAT 3; EAST; NORTH; EAST; PICKUP WHEAT 5; NORTH,SELL FERTILIZER 2; BUY_SEED STRAWBERRY 1; HIRE; HIRE; HIRE
3,194,9,2,WEST,WEST; NORTH; EAST; NORTH; FEED; WEST; NORTH; EAST; EAST,
3,195,9,3,HARVEST,FEED; NORTH; EAST; NORTH; CARE; WEST; NORTH; EAST; EAST,
3,196,9,4,SOUTH,CARE; NORTH; COLLECT_FERTILIZER; NORTH; COLLECT_FERTILIZER; NORTH; NORTH; EAST; NORTH,
3,197,9,5,HARVEST,COLLECT_FERTILIZER; NORTH; CARE; NORTH; NORTH; WATER; WATER; EAST; NORTH,
3,198,9,6,PLACE MILK 11,NORTH; WATER; WEST; WATER; FEED; WEST; WEST; NORTH; WATER,SELL MILK 11; BUY_PRODUCT WHEAT 9; BUY_SEED STRAWBERRY 2; HIRE; BUY_ANIMAL SHEEP 2; BUY_PRODUCT FERTILIZER 1
3,199,9,7,PASS,FEED; WEST; PLACE FERTILIZER; NORTH; EAST; WEST; WATER; NORTH; NORTH; EAST,SELL FERTILIZER 2
3,200,9,8,PASS,CARE; WATER; PICKUP WHEAT 3; HARVEST; EAST; WATER; WEST; WATER; WATER; NORTH,BUY_PRODUCT WHEAT 3
3,201,9,9,PASS,COLLECT_FERTILIZER; HARVEST; FEED; PLANT STRAWBERRY; SOUTH; SOUTH; WATER; NORTH; NORTH; PICKUP SHEEP 2,
3,202,9,10,PASS,WEST; PLANT STRAWBERRY; CARE; WATER; FEED; WATER; WEST; WATER; WATER; EAST,BUY_PRODUCT WHEAT 3
3,203,9,11,PASS,SOUTH; WATER; COLLECT_FERTILIZER; EAST; WEST; SOUTH; WEST; EAST; HARVEST; NORTH,
3,204,9,12,PASS,FEED; WEST; NORTH; EAST; WEST; WATER; WEST; WATER; PLANT STRAWBERRY; PLACE SHEEP,BUY_PRODUCT WHEAT 3
3,205,9,13,PASS,CARE; WATER; FEED; WATER; NORTH; WEST; WATER; WATER; CARE,
3,206,9,14,PASS,COLLECT_FERTILIZER; WEST; CARE; HARVEST; NORTH; WATER; NORTH; EAST,SELL WHEAT 2; BUY_PRODUCT WHEAT 3
3,207,9,15,PASS,EAST; WATER; COLLECT_FERTILIZER; PLANT WHEAT; FEED; WATER; SOUTH,
3,208,9,16,PASS,EAST; WEST; NORTH; WATER; CARE; HARVEST; PLACE SHEEP,
3,209,9,17,EAST,PLACE FERTILIZER 2; SOUTH; FEED; SOUTH; COLLECT_FERTILIZER; PLANT STRAWBERRY; CARE,SELL FERTILIZER 2
3,210,9,18,PICKUP WHEAT 1,PLACE FERTILIZER; WATER; CARE; WATER; SOUTH; WATER; EAST,SELL FERTILIZER 1
3,211,9,19,EAST,NORTH; SOUTH; COLLECT_FERTILIZER; EAST; SOUTH; WEST; WATER,
3,212,9,20,EAST,COLLECT_FERTILIZER; WATER; SOUTH; WATER; PLACE FERTILIZER; SOUTH; EAST,SELL FERTILIZER 1
3,213,9,21,FEED,CARE; SOUTH; SOUTH; PLACE FERTILIZER; SOUTH; WATER,SELL FERTILIZER 1
3,214,9,22,PASS,WATER; PLACE FERTILIZER 3; SOUTH; NORTH,SELL FERTILIZER 3
3,215,9,23,PASS,FEED; WATER,
3,216,10,0,PICKUP WHEAT 3,,BUY_SEED WHEAT 4; BUY_SEED STRAWBERRY 4; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
3,217,10,1,WEST,PICKUP WHEAT 4; EAST; WEST; PICKUP WHEAT 5; WEST; WEST; WEST; WEST,SELL FERTILIZER 1; HIRE; BUY_PRODUCT FERTILIZER 1
3,218,10,2,NORTH,FEED; EAST; WEST; FEED; WEST; NORTH; HARVEST; EAST,SELL FERTILIZER 1; BUY_PRODUCT WHEAT 3
3,219,10,3,HARVEST,CARE; EAST; WEST; CARE; WEST; NORTH; EAST; EAST,
3,220,10,4,EAST,COLLECT_FERTILIZER; EAST; NORTH; COLLECT_FERTILIZER; WEST; NORTH; PLACE WOOL 4; EAST,SELL WOOL 4; BUY_PRODUCT WHEAT 3
3,221,10,5,SOUTH,PLACE FERTILIZER; EAST; NORTH; NORTH; NORTH; WATER; WEST; EAST,SELL FERTILIZER 1
3,222,10,6,PLACE WOOL 4,EAST; NORTH; WATER; FEED; NORTH; NORTH; WEST; NORTH,SELL WOOL 4; BUY_PRODUCT WHEAT 3
3,223,10,7,WEST,FEED; WATER; NORTH; CARE; NORTH; NORTH; NORTH; NORTH,
3,224,10,8,FEED,CARE; WEST; WATER; COLLECT_FERTILIZER; WATER; WATER; NORTH; NORTH,BUY_PRODUCT WHEAT 3
3,225,10,9,CARE,COLLECT_FERTILIZER; WATER; WEST; NORTH; WEST; EAST; NORTH; WATER,
3,226,10,10,COLLECT_FERTILIZER,NORTH; NORTH; WATER; FEED; WATER; WATER; NORTH; HARVEST,BUY_PRODUCT WHEAT 3
3,227,10,11,NORTH,FEED; WATER; SOUTH; CARE; HARVEST; EAST; WATER; PLANT WHEAT,
